2024-12-18 01:23:48,579 [INFO] django.server: "GET / HTTP/1.1" 200 119345
2024-12-18 01:23:48,909 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:23:48,921 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:23:48,927 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:23:48,957 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:23:54,794 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:23:55,834 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:23:56,822 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:23:56,822 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:24:00,025 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:24:00,994 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:24:02,042 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:24:02,185 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:24:05,056 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:24:06,117 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:24:07,065 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:24:07,155 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:24:07,525 [INFO] django.server: "GET / HTTP/1.1" 200 119345
2024-12-18 01:24:07,817 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:24:07,817 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:24:07,826 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:24:07,827 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:24:10,854 [INFO] django.server: "GET / HTTP/1.1" 200 119345
2024-12-18 01:24:11,121 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:24:11,122 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:24:11,135 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:24:11,135 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:24:12,644 [INFO] django.server: "GET / HTTP/1.1" 200 119345
2024-12-18 01:24:12,816 [WARNING] django.request: Not Found: /favicon.ico
2024-12-18 01:24:12,817 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57411)
2024-12-18 01:24:12,864 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:24:12,866 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:24:12,890 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:24:12,893 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:24:13,162 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57343)
2024-12-18 01:24:13,479 [INFO] django.server: "GET / HTTP/1.1" 200 119345
2024-12-18 01:24:13,705 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:24:13,721 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:24:13,725 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:24:13,730 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:24:13,989 [INFO] django.server: "GET / HTTP/1.1" 200 119345
2024-12-18 01:24:14,331 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:24:14,336 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:24:14,350 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:24:14,353 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:24:15,012 [INFO] django.server: "GET / HTTP/1.1" 200 119345
2024-12-18 01:24:15,288 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:24:15,290 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:24:15,291 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:24:15,305 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:24:16,419 [INFO] django.server: "GET /start_strategy/ HTTP/1.1" 200 10040
2024-12-18 01:24:16,569 [WARNING] django.request: Not Found: /favicon.ico
2024-12-18 01:24:16,570 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57350)
2024-12-18 01:24:17,402 [INFO] django.server: "GET /add_table/ HTTP/1.1" 200 6430
2024-12-18 01:24:17,524 [WARNING] django.request: Not Found: /add_table/script.js
2024-12-18 01:24:17,525 [WARNING] django.server: "GET /add_table/script.js HTTP/1.1" 404 7074
2024-12-18 01:24:17,635 [WARNING] django.request: Not Found: /add_table/script.js
2024-12-18 01:24:17,637 [WARNING] django.server: "GET /add_table/script.js HTTP/1.1" 404 7074
2024-12-18 01:24:19,608 [INFO] django.server: "GET /start_strategy/ HTTP/1.1" 200 10040
2024-12-18 01:24:20,571 [INFO] django.server: "GET / HTTP/1.1" 200 119345
2024-12-18 01:24:20,768 [WARNING] django.request: Not Found: /favicon.ico
2024-12-18 01:24:20,769 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57431)
2024-12-18 01:24:20,945 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:24:20,980 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:24:21,058 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:24:21,064 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:24:30,771 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2024-12-18 01:24:33,754 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:24:33,755 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:24:33,764 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:24:34,102 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:24:34,125 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:24:37,186 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:24:38,212 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:24:39,233 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:24:39,255 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:24:41,174 [INFO] django.server: "GET / HTTP/1.1" 200 119372
2024-12-18 01:24:41,380 [WARNING] django.request: Not Found: /favicon.ico
2024-12-18 01:24:41,381 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57462)
2024-12-18 01:24:41,591 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:24:41,602 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:24:41,651 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:24:41,662 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:24:47,686 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:24:48,710 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:24:48,721 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
